"","no","year","valor","ent","opt","cons","cve_ent","indicador","ods","obj_ods","c_eje","eje","hex_ods","hex_eje","hex_dimension","hex_obj_est","proyec","sentido","c_dimension","dimension","c_obj_est","obj_est","dif_ab","u_med","unidad_de_medida"
"76",30,1992,28.43695,"Durango",NA,NA,"10","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"77",30,1992,32.12318,"Guanajuato",NA,NA,"11","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"78",30,1992,38.2283,"Guerrero",NA,NA,"12","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"79",30,1992,32.81767,"Hidalgo",NA,NA,"13","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"80",30,1992,24.73819,"Jalisco",NA,NA,"14","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"81",30,1992,31.29162,"México",NA,NA,"15","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"82",30,1992,30.08359,"Michoacán",NA,NA,"16","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"83",30,1992,24.90233,"Morelos",NA,NA,"17","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"84",30,1992,25.81309,"Nayarit",NA,NA,"18","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"85",30,1992,19.11595,"Nuevo León",NA,NA,"19","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"86",30,1992,39.87193,"Oaxaca",NA,NA,"20","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"87",30,1992,40.35537,"Puebla",NA,NA,"21","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"88",30,1992,29.46915,"Querétaro",NA,NA,"22","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"89",30,1992,25.22247,"Quintana Roo",NA,NA,"23","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"90",30,1992,29.67078,"San Luis Potosí",NA,NA,"24","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"91",30,1992,22.00238,"Sinaloa",NA,NA,"25","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"92",30,1992,22.45447,"Sonora",NA,NA,"26","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"93",30,1992,28.09022,"Tabasco",NA,NA,"27","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"94",30,1992,24.72724,"Tamaulipas",NA,NA,"28","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"95",30,1992,38.2282,"Tlaxcala",NA,NA,"29","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"96",30,1992,32.44635,"Veracruz",NA,NA,"30","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"97",30,1992,23.14415,"Yucatán",NA,NA,"31","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"98",30,1992,29.16808,"Zacatecas",NA,NA,"32","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"99",30,1992,29.74742,"Nacional",NA,NA,"33","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"100",30,1993,24.5417,"Aguascalientes",NA,NA,"1","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"101",30,1993,24.56247,"Baja California",NA,NA,"2","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"102",30,1993,21.32521,"Baja California Sur",NA,NA,"3","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"103",30,1993,24.07743,"Campeche",NA,NA,"4","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"104",30,1993,21.15685,"Coahuila",NA,NA,"5","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"105",30,1993,22.80959,"Colima",NA,NA,"6","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"106",30,1993,39.35805,"Chiapas",NA,NA,"7","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"107",30,1993,25.02942,"Chihuahua",NA,NA,"8","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"108",30,1993,19.98061,"Ciudad de México",NA,NA,"9","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"109",30,1993,27.01701,"Durango",NA,NA,"10","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"110",30,1993,30.47869,"Guanajuato",NA,NA,"11","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"111",30,1993,36.45556,"Guerrero",NA,NA,"12","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"112",30,1993,31.40171,"Hidalgo",NA,NA,"13","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"113",30,1993,23.59193,"Jalisco",NA,NA,"14","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"114",30,1993,30.15363,"México",NA,NA,"15","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"115",30,1993,28.70055,"Michoacán",NA,NA,"16","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"116",30,1993,23.8464,"Morelos",NA,NA,"17","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"117",30,1993,24.53297,"Nayarit",NA,NA,"18","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"118",30,1993,18.18968,"Nuevo León",NA,NA,"19","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"119",30,1993,37.86024,"Oaxaca",NA,NA,"20","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"120",30,1993,38.63659,"Puebla",NA,NA,"21","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"121",30,1993,28.05723,"Querétaro",NA,NA,"22","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"122",30,1993,24.23718,"Quintana Roo",NA,NA,"23","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"123",30,1993,28.37104,"San Luis Potosí",NA,NA,"24","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"124",30,1993,20.89955,"Sinaloa",NA,NA,"25","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
